ISPREMIER,AGE21PLUSINDICATOR,AGE18TO21INDICATOR,AGE13TO18INDICATOR,GENDERCODE,BIRTHDATE,LOYALTYEMAILOFFEROPTININDICATOR,REWARDSEMAILOPTININDICATOR,REWARDSMOBILEOPTININDICATOR,REWARDSSMSOPTININDICATOR,THEATREMOBILEOFFEROPTININDICATOR,THEATRESMSOFFEROPTININDICATOR,LIFETIMEAWARDSEARNEDAMOUNT,LIFETIMESPENDAMOUNT,ONLINEFEESWAIVEDAMOUNT,ESTIMATEDINCOMERANGE,ESTIMATEDHOMEMARKETVALUERANGE,CHILDRENPRESENCE,HASFREQUENTVISITTHEATRENUMBER,TICKETQTYSUM,TICKETBALANCEDUESUM,CONCQTYSUM,CONCLOYDISCOUNTAMTSUM,CONCBALANCEDUESUM
0,1,0,0,0,12/10/1979,1,1,0,0,0,0,0,0,0,0,0,3,1,6,70.56,4,0,23.08
0,1,0,0,0,12/10/1979,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,12/13/1979,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,12/14/1979,1,1,1,0,1,0,0,38.34,0,0,0,3,0,16,163.88,20,-1,134.73
1,1,0,0,0,12/15/1979,1,1,1,0,1,0,0,12.15,0,0,0,3,1,6,46.18,8,-2.5,43.29
0,1,0,0,0,12/16/1979,1,1,0,0,0,0,0,0,0,0,0,3,1,4,42.9,0,0,0
0,1,0,0,0,12/27/1979,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/1/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/1/1980,1,1,1,0,1,0,0,5.2,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,1/4/1980,1,1,0,0,0,0,0,9.6,6.25,0,0,3,0,10,94.57,0,0,0
0,1,0,0,0,1/5/1980,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,1/12/1980,1,1,1,0,1,0,0,0,0,0,0,3,0,2,19.34,1,-0.5,6.03
0,1,0,0,0,1/13/1980,1,1,1,0,1,0,0,13,6.25,0,0,3,0,13,95.97,12,0,67.58
0,1,0,0,0,1/18/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,1/28/1980,1,1,0,0,0,0,0,9.8,3.75,0,0,3,0,5,47.73,0,0,0
0,1,0,0,0,2/2/1980,1,1,0,0,0,0,0,5.7,3.75,0,0,3,1,3,30.46,0,0,0
1,1,0,0,0,2/2/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,4,37.96,6,-1.5,25.06
0,1,0,0,0,2/5/1980,1,1,0,0,0,0,0,0,0,0,0,3,1,2,32.98,0,0,0
0,1,0,0,0,2/8/1980,1,1,1,0,1,0,0,0,0,0,0,3,1,2,21.39,0,0,0
0,1,0,0,0,2/11/1980,1,1,1,0,1,0,0,5.6,0,0,0,3,0,2,11.64,6,0,45.13
1,1,0,0,0,2/11/1980,0,0,0,0,0,0,0,4.38,3.75,0,0,3,0,6,39.1,0,0,0
0,1,0,0,0,2/23/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/29/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,3/1/1980,1,1,1,0,1,0,0,4.52,0,0,0,3,1,6,48.94,4,0,24.67
0,1,0,0,0,3/5/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,8.13
0,1,0,0,0,3/7/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,3/8/1980,0,0,0,0,0,0,0,0,0,0,0,3,0,6,78.26,3,-1.5,18.58
0,1,0,0,0,3/15/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,3/18/1980,1,1,1,0,1,0,0,6.96,7.5,0,0,3,0,11,68.2,0,0,0
1,1,0,0,0,3/25/1980,1,1,0,0,0,0,0,3.32,2.5,0,0,3,0,8,66.32,13,0,50.77
0,1,0,0,0,3/29/1980,1,1,0,0,0,0,0,7.5,3.75,0,0,3,1,3,37.47,0,0,0
0,1,0,0,0,4/10/1980,1,1,1,0,1,0,0,48,0,0,0,3,1,14,211.18,5,0,29.55
0,1,0,0,0,4/19/1980,0,1,0,0,0,0,0,9,2.5,0,0,3,1,2,19.98,0,0,0
0,1,0,0,0,5/3/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/5/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/8/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,5/12/1980,1,1,1,0,1,0,0,8.12,3.75,0,0,3,0,3,20.43,0,0,0
0,1,0,0,0,5/13/1980,1,1,1,0,1,0,0,0,0,0,0,3,1,2,14.53,0,0,0
0,1,0,0,0,5/15/1980,0,1,0,0,0,0,0,19.88,10,0,0,3,1,10,133.9,14,0,86.07
1,1,0,0,0,5/20/1980,1,1,1,0,1,0,0,14.8,2.5,0,0,3,0,6,80.86,0,0,0
0,1,0,0,0,5/21/1980,0,0,0,0,0,0,0,0,0,0,0,3,1,2,14.32,0,0,0
0,1,0,0,0,5/21/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/25/1980,1,1,0,0,0,0,0,5.8,2.5,0,0,3,1,2,19.64,2,0,12.23
0,1,0,0,0,5/25/1980,0,0,0,0,0,0,0,17.12,5,0,0,3,0,4,37.1,0,0,0
0,1,0,0,0,6/2/1980,0,0,0,0,0,0,0,13.4,5,0,0,3,1,4,44.48,0,0,0
0,1,0,0,0,6/2/1980,0,0,0,0,0,0,0,12.18,3.75,0,0,3,1,3,41.37,4,0,19.46
1,1,0,0,0,6/10/1980,1,1,0,0,0,0,0,7.12,5,0,0,3,1,4,45.28,4,-3,25.58
1,1,0,0,0,6/14/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/22/1980,1,1,0,0,0,0,0,0,0,0,0,3,1,3,32.97,0,0,0
0,1,0,0,0,6/27/1980,1,1,0,0,0,0,0,22.68,8.75,0,0,3,0,7,67.14,0,0,0
0,1,0,0,0,7/12/1980,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/16/1980,1,1,0,0,0,0,0,6.9,0,0,0,3,1,7,87.91,0,0,0
1,1,0,0,0,7/30/1980,1,1,1,0,1,0,0,55.09,5,0,0,3,1,13,168.36,22,-3,153.68
0,1,0,0,0,8/8/1980,1,1,0,0,0,0,10,137.36,5,0,0,3,0,5,77.45,0,0,0
0,1,0,0,0,8/17/1980,1,1,0,0,0,0,0,7.4,2.5,0,0,3,1,2,12.94,0,0,0
0,1,0,0,0,8/21/1980,1,1,0,0,0,0,0,26.44,5,0,0,3,1,3,30.83,3,0,18.7
0,1,0,0,0,8/22/1980,0,0,0,0,0,0,0,15.5,5,0,0,3,1,2,33.16,0,0,0
1,1,0,0,0,8/26/1980,0,0,0,0,0,0,0,18.26,8.75,0,0,3,1,12,133.92,3,0,22.97
0,1,0,0,0,8/27/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/28/1980,0,0,0,0,0,0,0,24,7.5,0,0,3,1,6,119.94,0,0,0
1,1,0,0,0,8/28/1980,1,1,0,0,0,0,0,7.2,5,0,0,3,0,8,75.92,0,0,0
0,1,0,0,0,8/29/1980,1,1,0,0,0,0,0,0,0,0,0,3,1,8,50.32,0,0,0
0,1,0,0,0,8/31/1980,1,1,0,0,0,0,0,11,2.5,0,0,3,1,2,29.98,0,0,0
0,1,0,0,0,9/2/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/3/1980,1,1,0,0,0,0,0,8.92,2.5,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/3/1980,1,1,1,0,1,0,0,0,0,0,0,3,0,7,97.43,5,-1,25.45
1,1,0,0,0,9/9/1980,1,1,0,0,0,0,0,9.66,0,0,0,3,1,8,88.46,2,0,5.94
0,1,0,0,0,9/23/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/23/1980,1,1,0,0,0,0,0,10.2,5,0,0,3,1,4,25.96,0,0,0
0,1,0,0,0,10/1/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/4/1980,1,1,0,0,0,0,0,2,2.5,0,0,3,1,2,10.8,0,0,0
1,1,0,0,0,10/9/1980,1,1,1,0,1,0,0,0,0,0,0,3,0,4,31.96,0,0,0
0,1,0,0,0,10/12/1980,1,1,0,0,0,0,0,3.1,2.5,0,0,3,1,2,16.81,0,0,0
1,1,0,0,0,10/16/1980,1,1,1,0,1,0,0,9.14,0,0,0,3,0,12,95.88,14,-2,75.23
0,1,0,0,0,10/21/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/21/1980,1,1,1,0,1,0,0,4.82,0,0,0,3,1,4,16.92,2,-8.49,8.58
1,1,0,0,0,10/26/1980,1,1,0,0,0,0,0,0,0,0,0,3,1,12,142.38,16,-4,88.5
0,1,0,0,0,10/28/1980,1,1,0,0,0,0,0,21.38,6.25,0,0,3,1,5,30.4,8,0,57.47
0,1,0,0,0,10/31/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,11/4/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,11/5/1980,0,0,0,0,0,0,0,0,0,0,0,3,1,6,52.94,0,0,0
1,1,0,0,0,11/10/1980,0,1,0,0,0,0,0,5.54,0,0,0,3,1,5,88.47,7,-2,39.75
1,1,0,0,0,11/12/1980,1,1,0,0,0,0,0,0,0,0,0,3,1,4,28.2,0,0,0
0,1,0,0,0,11/15/1980,0,1,0,0,0,0,0,3.34,2.5,0,0,3,0,0,0,0,0,0
0,1,0,0,0,11/26/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,11/26/1980,1,1,1,0,1,0,0,7.8,2.5,0,0,3,1,10,91.98,5,-8.49,28.23
0,1,0,0,0,11/27/1980,1,1,0,0,0,0,0,0,0,0,0,3,1,1,14.49,0,0,0
0,1,0,0,0,11/30/1980,1,1,0,0,1,0,0,11.24,0,0,0,3,1,4,31.16,0,0,0
1,1,0,0,0,12/1/1980,1,1,1,0,1,0,0,14.72,3.75,0,0,3,1,9,87.61,5,-0.5,23.47
0,1,0,0,0,12/1/1980,1,1,0,0,0,0,0,20.2,5,0,0,3,1,8,55.12,0,0,0
1,1,0,0,0,12/2/1980,1,1,1,0,1,0,0,1.7,0,0,0,3,0,3,37.08,9,-3.5,55.99
0,1,0,0,0,12/2/1980,0,1,0,0,0,0,0,6.3,3.75,0,0,3,1,3,31.47,0,0,0
1,1,0,0,0,12/9/1980,1,1,1,0,1,0,0,2.7,0,0,0,3,1,9,57.91,11,-6,76.6
0,1,0,0,0,12/9/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,12/10/1980,1,1,1,0,1,0,0,0,0,0,0,3,0,11,76.04,4,0,17.1
0,1,0,0,0,12/14/1980,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,12/18/1980,0,1,0,0,0,0,0,10.84,5,0,0,3,1,4,29.16,0,0,0
0,1,0,0,0,12/25/1980,0,0,0,0,0,0,0,0,0,0,0,3,1,3,29.97,0,0,0
1,1,0,0,0,1/1/1981,1,1,0,0,0,0,0,0,0,0,0,3,1,4,67.96,0,0,0
0,1,0,0,0,1/2/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/8/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/14/1981,1,1,1,0,1,0,0,12.1,2.5,0,0,3,0,4,38.24,0,0,0
1,1,0,0,0,1/15/1981,1,1,1,0,1,0,0,1.6,0,0,0,3,0,3,12.96,0,0,0
0,1,0,0,0,1/16/1981,1,1,1,0,1,0,0,5.14,0,0,0,3,0,4,21.96,5,0,30.78
0,1,0,0,0,1/18/1981,1,1,0,0,0,0,0,14.1,6.25,0,0,3,0,0,0,2,0,9.79
0,1,0,0,0,1/18/1981,1,1,0,0,0,0,0,8,3.75,0,0,3,1,3,16.47,0,0,0
1,1,0,0,0,1/20/1981,1,1,0,0,0,0,0,2.34,0,0,0,3,0,3,17.07,7,0,34.48
1,1,0,0,0,1/20/1981,1,1,1,0,1,0,0,14.8,10,0,0,3,0,11,96.99,0,0,0
0,1,0,0,0,1/30/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/2/1981,0,0,0,0,0,0,0,7.6,2.5,0,0,3,1,4,82.24,0,0,0
0,1,0,0,0,2/5/1981,1,1,0,0,0,0,0,4,0,0,0,3,1,2,19.98,4,0,44.57
0,1,0,0,0,2/8/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/9/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,5,33.95,0,0,0
0,1,0,0,0,2/13/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,2/18/1981,0,0,0,0,0,0,0,10,5,0,0,3,1,4,49.96,0,0,0
0,1,0,0,0,2/20/1981,1,1,1,0,1,0,0,1.7,0,0,0,3,0,0,0,1,0,9.08
1,1,0,0,0,2/23/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,6,32.94,5,-1.41,27.77
1,1,0,0,0,2/24/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,6,34.5,3,-2,20.41
1,1,0,0,0,2/27/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,3,37.47,0,0,0
1,1,0,0,0,3/3/1981,1,1,0,0,0,0,0,25.94,2.5,0,0,3,0,10,92.8,3,0,12.39
1,1,0,0,0,3/9/1981,1,0,1,0,1,0,0,12.9,0,0,0,3,1,11,68.89,13,-2,88.53
1,1,0,0,0,3/14/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,6,60.94,0,0,0
1,1,0,0,0,3/19/1981,1,1,0,0,0,0,0,0,0,0,0,3,1,2,13.88,0,0,0
0,1,0,0,0,3/19/1981,0,0,0,0,0,0,0,9,2.5,0,0,3,1,2,21.66,0,0,0
0,1,0,0,0,3/23/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,4/9/1981,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,4/20/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,4,25.94,0,0,0
1,1,0,0,0,4/21/1981,1,1,1,0,1,0,0,10.3,0,0,0,3,0,6,46.8,9,-1,56.41
1,1,0,0,0,4/24/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,3,34.07,5,-2.5,33.97
0,1,0,0,0,4/30/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,5/20/1981,1,1,1,0,1,0,0,3.76,0,0,0,3,0,0,0,3,0,20.06
0,1,0,0,0,5/27/1981,1,1,0,0,0,0,0,6.54,2.5,0,0,3,1,2,26.3,1,0,8.66
0,1,0,0,0,6/5/1981,1,1,0,0,0,0,0,9.92,2.5,0,0,3,1,2,26.3,0,0,0
0,1,0,0,0,6/5/1981,1,1,0,0,0,0,0,15.8,5,0,0,3,0,4,53.96,0,0,0
0,1,0,0,0,6/9/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/11/1981,1,1,0,0,0,0,0,4.4,2.5,0,0,3,1,2,23.8,0,0,0
0,1,0,0,0,6/12/1981,1,1,0,0,0,0,0,3.9,3.75,0,0,3,1,3,20.82,0,0,0
0,1,0,0,0,6/22/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/24/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/26/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/26/1981,1,1,0,0,0,0,0,0,0,0,0,3,1,2,11.62,0,0,0
0,1,0,0,0,6/30/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/9/1981,0,1,0,0,0,0,0,9.3,0,0,0,3,1,2,7.98,2,0,14.43
0,1,0,0,0,7/9/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/9/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/10/1981,0,0,0,0,0,0,0,7,2.5,0,0,3,1,2,10,0,0,0
0,1,0,0,0,7/11/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/13/1981,1,1,1,0,1,0,0,0,0,0,0,3,1,7,66.17,7,-2,45.59
0,1,0,0,0,7/13/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/17/1981,1,1,1,0,1,0,0,14.22,0,0,0,3,1,9,94.14,15,-2,89.37
0,1,0,0,0,7/18/1981,1,1,0,0,0,0,0,0,0,0,0,3,1,2,24.98,0,0,0
0,1,0,0,0,7/18/1981,0,1,0,0,0,0,0,7.2,3.75,0,0,3,1,7,83.93,0,0,0
0,1,0,0,0,7/26/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/28/1981,1,1,0,0,0,0,0,2.96,2.5,0,0,3,0,4,31.56,0,0,0
0,1,0,0,0,8/4/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/5/1981,1,1,0,0,0,0,0,7.84,5,0,0,3,1,6,67.14,0,0,0
0,1,0,0,0,8/6/1981,0,0,0,0,0,0,0,12.2,3.75,0,0,3,1,3,38.49,0,0,0
1,1,0,0,0,8/10/1981,1,1,1,0,1,0,0,16.62,2.5,0,0,3,1,14,159.34,11,0,52.97
0,1,0,0,0,8/10/1981,1,1,0,0,0,0,0,33.85,8,0,0,3,0,8,85.6,7,0,38.5
1,1,0,0,0,8/13/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,4,20.76,0,0,0
0,1,0,0,0,8/14/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,8/16/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,8/18/1981,1,1,0,0,0,0,0,3.9,3.75,0,0,3,0,10,71.1,12,-0.5,64.8
0,1,0,0,0,8/25/1981,1,1,1,0,1,0,0,1.18,0,0,0,3,0,0,0,3,0,6.33
0,1,0,0,0,8/30/1981,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/3/1981,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/5/1981,0,0,0,0,0,0,30,327.7,15,0,0,3,0,23,248.22,0,0,0
0,1,0,0,0,9/8/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,9/9/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,9/11/1981,1,1,1,0,1,0,0,4.4,2.5,0,0,3,0,6,46.16,0,0,0
0,1,0,0,0,9/13/1981,1,1,1,0,1,0,0,4.32,0,0,0,3,0,0,0,6,0,23.36
0,1,0,0,0,9/17/1981,1,1,0,0,0,0,0,14.2,6.25,0,0,3,1,5,45.95,0,0,0
0,1,0,0,0,9/20/1981,1,1,0,0,0,0,0,4.8,2.5,0,0,3,0,2,26.86,0,0,0
0,1,0,0,0,9/22/1981,1,1,0,0,0,0,0,9.56,4,0,0,3,1,7,59.93,4,0,22.01
0,1,0,0,0,9/30/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/17/1981,0,1,0,0,0,0,0,10.58,3.75,0,0,3,1,3,29.4,0,0,0
1,1,0,0,0,10/20/1981,1,1,0,0,0,0,0,28.6,10,0,0,3,0,11,161.39,2,-1.41,13.64
1,1,0,0,0,10/21/1981,1,1,0,0,0,0,0,8.88,10,0,0,3,0,12,73.92,2,0,7.48
0,1,0,0,0,10/25/1981,1,1,0,0,0,0,0,8.92,2.5,0,0,3,1,2,21.26,0,0,0
0,1,0,0,0,10/26/1981,1,1,1,0,1,0,0,0.88,0,0,0,3,1,3,24,3,0,18.58
0,1,0,0,0,10/28/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,10/31/1981,1,1,0,0,0,0,0,4.62,2.5,0,0,3,1,5,40.95,2,0,16.23
1,1,0,0,0,11/6/1981,1,1,1,0,1,0,0,0,0,0,0,3,0,3,28.47,3,-14.68,6.12
0,1,0,0,0,11/6/1981,0,0,0,0,0,0,0,44.96,602.5,0,0,3,0,4,32.04,0,0,0
1,1,0,0,0,11/9/1981,0,0,0,0,0,0,0,11.48,3.75,0,0,3,0,5,58.16,0,0,0
1,1,0,0,0,11/11/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,9,98.91,2,0,11.48
0,1,0,0,0,11/14/1981,1,1,0,0,0,0,0,4.4,0,0,0,3,1,2,21.98,0,0,0
1,1,0,0,0,11/14/1981,1,1,1,0,1,0,0,18.46,0,0,0,3,1,9,124.32,40,0,139.72
0,1,0,0,0,11/18/1981,1,1,0,0,0,0,0,11.2,0,0,0,3,1,4,55.96,0,0,0
1,1,0,0,0,11/19/1981,1,0,0,0,1,0,0,0,0,0,0,3,0,3,20.97,2,-1.5,12.64
0,1,0,0,0,11/20/1981,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,11/20/1981,1,1,1,0,1,0,0,2.34,0,0,0,3,0,6,42.54,5,-1.5,32.05
0,1,0,0,0,11/23/1981,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,12/2/1981,1,1,0,0,0,0,0,8.82,0,0,0,3,1,6,23.94,4,0,21.46
0,1,0,0,0,12/3/1981,1,1,0,0,0,0,0,9,2.5,0,0,3,1,2,21.38,0,0,0
1,1,0,0,0,12/18/1981,1,1,0,0,0,0,0,14.82,8.75,0,0,3,0,10,100.35,0,0,0
0,1,0,0,0,12/22/1981,0,0,0,0,0,0,0,6.6,3.75,0,0,3,0,0,0,0,0,0
0,1,0,0,0,12/28/1981,1,1,0,0,0,0,0,11.4,6.25,0,0,3,0,0,0,0,0,0
0,1,0,0,0,1/5/1982,1,1,0,0,0,0,0,6.24,5,0,0,3,1,4,31.16,6,0,30.14
0,1,0,0,0,1/27/1982,1,1,0,0,0,0,0,0,0,0,0,3,1,3,19.23,7,0,22.87
0,1,0,0,0,2/1/1982,1,1,0,0,0,0,0,9,2.5,0,0,3,1,2,21.62,0,0,0
0,1,0,0,0,2/3/1982,1,1,0,0,0,0,0,1.62,0,0,0,3,0,0,0,3,0,8.58
0,1,0,0,0,2/8/1982,1,1,0,0,0,0,0,0,0,0,0,3,1,3,21.09,0,0,0
0,1,0,0,0,2/9/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/17/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,2/20/1982,1,1,0,0,0,0,0,23.72,7.5,0,0,3,0,8,71.42,17,-1,107.56
1,1,0,0,0,2/28/1982,1,1,0,0,0,0,0,21.52,0,0,0,3,1,12,120.16,16,-3,125.8
1,1,0,0,0,3/4/1982,1,1,0,0,0,0,0,17.8,0,0,0,3,1,8,67.52,2,-11.5,3.28
0,1,0,0,0,3/7/1982,1,1,0,0,0,0,0,7.28,0,0,0,3,1,2,13.36,4,0,25.24
0,1,0,0,0,3/30/1982,1,1,0,0,0,0,0,6.6,3.75,0,0,3,1,3,32.97,0,0,0
0,1,0,0,0,4/2/1982,1,1,0,0,0,0,0,13.2,7.5,0,0,3,1,6,65.94,0,0,0
0,1,0,0,0,4/7/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,4/10/1982,1,1,0,0,0,0,0,16.44,7.5,0,0,3,1,10,70.74,0,0,0
0,1,0,0,0,4/11/1982,1,1,0,0,0,0,0,15.6,5,0,0,3,0,0,0,0,0,0
0,1,0,0,0,4/15/1982,1,1,0,0,0,0,0,0,0,0,0,3,1,4,56.46,2,0,14.01
1,1,0,0,0,4/21/1982,1,1,0,0,1,0,0,0,0,0,0,3,1,6,68.75,7,-2,43.78
0,1,0,0,0,4/26/1982,1,1,1,0,1,0,0,1.6,0,0,0,3,0,1,8.72,0,0,0
0,1,0,0,0,4/28/1982,1,1,0,0,0,0,0,13.56,5,0,0,3,1,4,44.9,0,0,0
1,1,0,0,0,4/29/1982,1,1,1,0,0,0,0,5.04,0,0,0,3,0,3,28.64,6,0,26.65
0,1,0,0,0,4/30/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/5/1982,1,1,0,0,0,0,0,14.58,5,0,0,3,1,4,37.06,12,0,37.64
0,1,0,0,0,5/5/1982,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,5/10/1982,1,1,0,0,0,0,0,25.8,12.5,0,0,3,1,10,87.04,5,0,23.1
1,1,0,0,0,5/19/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,2,11.02,3,-1.1,16.34
1,1,0,0,0,5/30/1982,0,1,0,0,0,0,0,0,0,0,0,3,0,5,81.84,3,-0.5,16.11
1,1,0,0,0,6/1/1982,1,1,0,0,0,0,0,3.16,0,0,0,3,0,3,26.97,5,-1,28.59
0,1,0,0,0,6/6/1982,1,1,0,0,0,0,0,11.8,5,0,0,3,1,4,36,0,0,0
0,1,0,0,0,6/11/1982,1,1,0,0,1,0,0,18.68,4,0,0,3,0,4,33.16,11,0,65.41
0,1,0,0,0,6/12/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,6/17/1982,1,1,0,0,0,0,0,57.9,0,0,0,3,1,24,152.08,33,-2,149.35
0,1,0,0,0,6/20/1982,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,6/23/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,2,10.98,0,0,0
0,1,0,0,0,6/25/1982,1,1,0,0,0,0,0,0,0,0,0,3,1,2,19.4,0,0,0
0,1,0,0,0,7/6/1982,1,1,0,0,0,0,0,12.2,6.25,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/11/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/12/1982,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,7/26/1982,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,0,7/26/1982,0,1,0,0,0,0,0,6.2,0,0,0,3,0,12,106.99,3,-1.5,22.02
0,1,0,0,0,7/27/1982,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
